price_date,ticker,price,price_std
2017-08-30,EA,121.97,1.6212
2017-09-14,EA,119.19,1.531
2017-09-21,EA,118.02,1.1286
2017-10-17,EA,115.98,1.1915
2017-10-30,EA,117.58,1.899
2018-01-11,EA,112.0,3.1771
2018-01-22,EA,117.99,2.7523
2013-03-07,EBAY,52.98,1.1119
2013-03-28,EBAY,54.22,1.1616
2013-06-07,EBAY,51.452,1.568
2013-06-13,EBAY,51.48,1.6375
2013-06-21,EBAY,51.13,0.7346
2013-07-05,EBAY,53.85,0.9593
2013-07-11,EBAY,55.88,1.5347
2013-07-12,EBAY,57.04,1.793
2013-08-13,EBAY,54.12,0.8328
2013-08-15,EBAY,53.18,0.8332
2013-08-27,EBAY,50.61,1.1805
2013-09-16,EBAY,53.65,1.5409
2013-09-27,EBAY,55.78,0.8491
2013-09-30,EBAY,55.795,0.8385
2013-10-04,EBAY,55.58,0.6882
2013-11-26,EBAY,48.76,1.5372
2013-11-29,EBAY,50.52,1.5722
2013-12-10,EBAY,51.92,1.101
2013-12-20,EBAY,54.58,1.0014
2014-01-07,EBAY,52.87,1.0183
2014-01-14,EBAY,52.96,1.077
2014-01-15,EBAY,53.79,0.9484
2014-02-07,EBAY,54.585,0.8723
2014-03-11,EBAY,57.54,1.5548
2014-03-17,EBAY,57.42,0.8593
2014-03-19,EBAY,57.3,0.8624
2014-04-16,EBAY,54.69,0.9111
2014-04-21,EBAY,54.93,0.8879
2014-04-24,EBAY,54.84,0.7968
2014-05-22,EBAY,51.5,0.6263
2014-06-06,EBAY,49.7,0.8455
2014-06-17,EBAY,49.06,0.8397
2014-06-25,EBAY,49.32,0.4355
2014-08-08,EBAY,54.09,0.4975
2014-08-19,EBAY,53.75,0.4679
2014-09-04,EBAY,54.44,1.1491
2014-10-02,EBAY,54.86,1.557
2014-10-10,EBAY,51.86,1.3688
2014-10-16,EBAY,47.88,2.3893
2014-10-28,EBAY,51.2,1.365
2014-12-09,EBAY,55.4,0.2992
2014-12-12,EBAY,55.77,0.6275
2014-12-19,EBAY,57.14,0.9158
2015-01-06,EBAY,55.02,0.742
2015-01-09,EBAY,55.63,0.8441
2015-01-21,EBAY,53.38,1.1268
2015-01-23,EBAY,56.76,1.2927
2015-01-29,EBAY,53.96,1.295
2015-03-10,EBAY,59.21,0.8511
2015-05-08,EBAY,58.82,0.9669
2015-05-22,EBAY,59.72,0.7877
2015-06-09,EBAY,60.41,1.4292
2015-06-19,EBAY,61.17,0.9858
2015-07-15,EBAY,63.44,1.2537
2015-07-17,EBAY,66.29,1.9604
2015-08-05,EBAY,28.56,10.1294
2015-10-06,EBAY,25.68,0.6907
2015-10-14,EBAY,23.995,0.6646
2015-10-22,EBAY,27.58,0.966
2015-11-19,EBAY,28.77,0.3791
2015-11-20,EBAY,29.06,0.369
2015-12-15,EBAY,28.31,0.4823
2015-12-30,EBAY,27.75,0.3441
2016-01-06,EBAY,26.41,0.6904
2016-01-14,EBAY,25.86,0.8871
2016-02-08,EBAY,22.48,1.5548
2016-03-22,EBAY,24.13,0.2692
2016-03-28,EBAY,24.12,0.2565
2016-03-29,EBAY,24.1,0.2573
2016-06-02,EBAY,24.25,0.3632
2016-06-28,EBAY,22.99,0.6334
2016-08-03,EBAY,30.95,2.0706
2016-09-26,EBAY,31.67,0.3814
2016-09-29,EBAY,32.3,0.2997
2016-10-27,EBAY,28.81,1.4582
2016-11-22,EBAY,29.06,0.3904
2016-12-01,EBAY,27.39,0.4986
2017-01-31,EBAY,31.83,0.8345
2017-03-06,EBAY,33.64,0.234
2017-03-07,EBAY,33.47,0.2496
2017-03-08,EBAY,33.32,0.2819
2017-03-17,EBAY,33.7,0.4511
2017-03-20,EBAY,33.81,0.4444
2017-05-08,EBAY,33.24,0.5275
2017-05-18,EBAY,33.73,0.4355
2017-06-01,EBAY,34.79,0.5122
2017-07-11,EBAY,35.19,0.4186
2017-07-12,EBAY,36.03,0.5212
2017-07-14,EBAY,37.08,0.8536
2017-07-19,EBAY,37.08,1.1482
2017-08-16,EBAY,35.36,0.4267
2017-08-22,EBAY,34.81,0.5992
2017-08-29,EBAY,35.2,0.2844
2017-08-30,EBAY,35.69,0.3501
2017-09-14,EBAY,38.31,1.3533
2017-09-21,EBAY,38.25,0.8272
2017-10-17,EBAY,37.49,0.4889
2017-10-30,EBAY,37.0,0.6062
2018-01-11,EBAY,37.81,0.8228
2018-01-22,EBAY,39.58,0.792
2013-03-07,ECL,77.93,1.5362
2013-03-28,ECL,80.18,0.5408
2013-06-07,ECL,84.75,1.7685
2013-06-13,ECL,84.76,1.1605
2013-06-21,ECL,83.77,0.9796
2013-07-05,ECL,86.5,1.0249
2013-07-11,ECL,89.9,1.7779
2013-07-12,ECL,90.29,1.9241
2013-08-13,ECL,93.15,0.5829
2013-08-15,ECL,92.2,0.6151
2013-08-27,ECL,90.6,0.962
2013-09-16,ECL,96.85,2.1086
2013-09-27,ECL,98.11,1.3581
2013-09-30,ECL,98.76,1.2524
2013-10-04,ECL,99.34,0.8463
2013-11-26,ECL,107.99,0.8317
2013-11-29,ECL,107.17,0.567
2013-12-10,ECL,105.05,1.5897
2013-12-20,ECL,104.24,1.2058
2014-01-07,ECL,103.33,0.8615
2014-01-14,ECL,104.33,0.8213
2014-01-15,ECL,103.62,0.7968
2014-02-07,ECL,100.13,1.7569
2014-03-11,ECL,111.24,3.2543
2014-03-17,ECL,110.02,1.5969
2014-03-19,ECL,109.32,0.9667
2014-04-16,ECL,107.03,1.6975
2014-04-21,ECL,107.88,1.7214
2014-04-24,ECL,106.09,1.3246
2014-05-22,ECL,107.4,1.1301
2014-06-06,ECL,110.34,1.6448
2014-06-17,ECL,107.8,0.8707
2014-06-25,ECL,107.45,0.9972
2014-08-08,ECL,109.11,0.888
2014-08-19,ECL,113.82,1.9409
2014-09-04,ECL,114.89,0.7295
2014-10-02,ECL,113.3,1.5928
2014-10-10,ECL,109.28,2.4417
2014-10-16,ECL,105.39,3.6346
2014-10-28,ECL,110.61,2.6217
2014-12-09,ECL,105.45,3.8999
2014-12-12,ECL,102.33,4.0131
2014-12-19,ECL,106.63,2.6046
2015-01-06,ECL,98.93,2.5278
2015-01-09,ECL,101.33,2.8559
2015-01-21,ECL,104.0,1.5847
2015-01-23,ECL,105.88,2.0476
2015-01-29,ECL,104.38,2.255
2015-03-10,ECL,114.89,1.8056
2015-05-08,ECL,114.79,1.4803
2015-05-22,ECL,115.26,1.3714
2015-06-09,ECL,113.66,0.9061
2015-06-19,ECL,117.17,1.2583
2015-07-15,ECL,114.6,1.6566
2015-07-17,ECL,112.78,1.3164
2015-08-05,ECL,116.75,2.5416
2015-10-06,ECL,117.19,2.7548
2015-10-14,ECL,121.34,5.0479
2015-10-22,ECL,120.55,1.8079
2015-11-19,ECL,117.91,1.1865
2015-11-20,ECL,118.13,1.1937
2015-12-15,ECL,115.07,2.2671
2015-12-30,ECL,115.43,1.5786
2016-01-06,ECL,108.07,2.4172
2016-01-14,ECL,104.82,5.1639
2016-02-08,ECL,103.62,2.2557
2016-03-22,ECL,110.56,2.1011
2016-03-28,ECL,110.6,2.732
2016-03-29,ECL,111.46,2.8293
2016-06-02,ECL,118.87,1.0464
2016-06-28,ECL,115.25,1.9517
2016-08-03,ECL,121.41,1.1411
2016-09-26,ECL,118.93,1.743
2016-09-29,ECL,120.73,1.3176
2016-10-27,ECL,114.96,0.9765
2016-11-22,ECL,116.36,1.6626
2016-12-01,ECL,118.49,1.2969
2017-01-31,ECL,120.13,1.4421
2017-03-06,ECL,125.06,1.036
2017-03-07,ECL,124.72,0.9748
2017-03-08,ECL,124.5,0.9428
2017-03-17,ECL,125.41,0.6744
2017-03-20,ECL,125.13,0.6385
2017-05-08,ECL,125.95,1.5064
2017-05-18,ECL,126.74,0.9838
2017-06-01,ECL,133.78,2.4949
2017-07-11,ECL,131.89,0.5614
2017-07-12,ECL,133.04,0.5996
2017-07-14,ECL,132.72,0.5518
2017-07-19,ECL,133.05,0.5249
2017-08-16,ECL,132.41,0.9732
2017-08-22,ECL,131.48,1.034
2017-08-29,ECL,130.87,0.7112
2017-08-30,ECL,130.98,0.6896
2017-09-14,ECL,131.01,1.1848
2017-09-21,ECL,130.94,1.0356
2017-10-17,ECL,132.58,1.7383
2017-10-30,ECL,130.92,0.9706
2018-01-11,ECL,137.03,1.3331
2018-01-22,ECL,140.34,1.6164
2013-03-07,ED,58.98,0.9664
2013-03-28,ED,61.03,0.6379
2013-06-07,ED,57.43,1.4242
2013-06-13,ED,57.56,0.6137
2013-06-21,ED,56.39,0.8269
2013-07-05,ED,57.16,0.9025
2013-07-11,ED,58.81,0.6972
2013-07-12,ED,59.2,0.7311
2013-08-13,ED,58.71,0.5342
2013-08-15,ED,57.39,0.9674
2013-08-27,ED,56.31,1.6549
2013-09-16,ED,55.11,0.5805
2013-09-27,ED,55.15,0.7069
2013-09-30,ED,55.14,0.7181
2013-10-04,ED,54.51,0.7402
2013-11-26,ED,55.18,0.9808
2013-11-29,ED,55.21,1.0739
2013-12-10,ED,54.84,0.5717
2013-12-20,ED,54.77,0.4816
2014-01-07,ED,53.95,0.6821
2014-01-14,ED,53.78,0.7467
2014-01-15,ED,53.83,0.6978
2014-02-07,ED,54.02,0.3978
2014-03-11,ED,55.12,0.293
2014-03-17,ED,55.05,0.5864
2014-03-19,ED,52.68,0.8758
2014-04-16,ED,57.59,1.4155
2014-04-21,ED,56.85,1.378
2014-04-24,ED,56.96,0.9772
2014-05-22,ED,54.17,1.3366
2014-06-06,ED,55.23,0.5443
2014-06-17,ED,55.52,0.3147
2014-06-25,ED,57.04,0.864
2014-08-08,ED,56.9,0.9613
2014-08-19,ED,57.38,0.7381
2014-09-04,ED,57.61,0.3604
2014-10-02,ED,56.8,0.3019
2014-10-10,ED,59.13,0.9047
2014-10-16,ED,60.92,1.852
2014-10-28,ED,62.88,1.3493
2014-12-09,ED,64.05,0.9257
2014-12-12,ED,64.11,0.8907
2014-12-19,ED,65.69,0.6872
2015-01-06,ED,66.08,1.1115
2015-01-09,ED,67.13,0.8509
2015-01-21,ED,70.45,1.4736
2015-01-23,ED,70.37,1.6382
2015-01-29,ED,71.4,1.6431
2015-03-10,ED,60.08,1.6941
2015-05-08,ED,61.08,0.4979
2015-05-22,ED,61.14,0.3151
2015-06-09,ED,58.44,1.2751
2015-06-19,ED,58.99,1.0612
2015-07-15,ED,60.79,1.3618
2015-07-17,ED,61.3,1.2763
2015-08-05,ED,63.41,1.0032
2015-10-06,ED,65.65,0.7485
2015-10-14,ED,65.48,0.5508
2015-10-22,ED,67.78,0.8035
2015-11-19,ED,63.19,1.5116
2015-11-20,ED,63.31,1.3739
2015-12-15,ED,62.67,0.8454
2015-12-30,ED,65.25,1.4688
2016-01-06,ED,65.22,0.6597
2016-01-14,ED,67.62,0.9415
2016-02-08,ED,73.08,1.851
2016-03-22,ED,74.56,1.4608
2016-03-28,ED,75.55,1.0658
2016-03-29,ED,76.64,1.1499
2016-06-02,ED,73.64,1.0131
2016-06-28,ED,79.2,0.9144
2016-08-03,ED,78.9,0.7868
2016-09-26,ED,78.66,2.0098
2016-09-29,ED,76.53,1.8672
2016-10-27,ED,73.47,0.6607
2016-11-22,ED,70.32,2.0311
2016-12-01,ED,69.47,1.0459
2017-01-31,ED,74.35,0.618
2017-03-06,ED,76.64,1.355
2017-03-07,ED,76.64,1.2738
2017-03-08,ED,75.51,1.135
2017-03-17,ED,76.68,0.6476
2017-03-20,ED,76.09,0.6307
2017-05-08,ED,79.39,0.3963
2017-05-18,ED,79.92,0.406
2017-06-01,ED,83.43,1.358
2017-07-11,ED,80.41,1.6772
2017-07-12,ED,81.11,1.4737
2017-07-14,ED,80.73,1.0748
2017-07-19,ED,81.75,0.412
2017-08-16,ED,83.44,0.4623
2017-08-22,ED,83.93,0.4446
2017-08-29,ED,84.42,0.6543
2017-08-30,ED,84.08,0.6618
2017-09-14,ED,84.51,0.6125
2017-09-21,ED,82.43,0.9824
2017-10-17,ED,83.56,1.0186
2017-10-30,ED,85.9,1.1672
2018-01-11,ED,80.39,1.6088
2018-01-22,ED,78.53,1.8483
2013-03-07,EFX,56.5,1.2587
2013-03-28,EFX,57.59,0.3514
2013-06-07,EFX,60.35,0.8239
2013-06-13,EFX,60.74,0.7115
2013-06-21,EFX,58.45,0.729
2013-07-05,EFX,59.54,0.8838
2013-07-11,EFX,61.05,0.797
2013-07-12,EFX,61.09,0.8901
2013-08-13,EFX,65.09,1.2971
2013-08-15,EFX,62.69,0.9624
2013-08-27,EFX,61.18,1.4265
2013-09-16,EFX,60.7,0.6133
2013-09-27,EFX,59.81,0.9254
2013-09-30,EFX,59.85,0.9121
2013-10-04,EFX,59.59,0.996
2013-11-26,EFX,67.54,1.3342
2013-11-29,EFX,67.33,1.0065
2013-12-10,EFX,67.42,0.4705
2013-12-20,EFX,67.69,0.5521
2014-01-07,EFX,68.73,0.8094
2014-01-14,EFX,68.14,0.4986
2014-01-15,EFX,69.11,0.5044
2014-02-07,EFX,70.95,1.0635
2014-03-11,EFX,71.25,0.6736
2014-03-17,EFX,71.54,0.7654
2014-03-19,EFX,71.56,0.8812
2014-04-16,EFX,67.5,1.453
2014-04-21,EFX,68.29,1.4837
2014-04-24,EFX,69.08,1.4481
2014-05-22,EFX,69.45,0.7042
2014-06-06,EFX,71.89,0.7213
2014-06-17,EFX,71.58,0.6878
2014-06-25,EFX,72.0,0.6053
2014-08-08,EFX,75.61,1.0398
2014-08-19,EFX,78.23,1.1754
2014-09-04,EFX,78.93,0.4489
2014-10-02,EFX,73.36,1.7043
2014-10-10,EFX,71.66,1.0917
2014-10-16,EFX,71.75,1.4299
2014-10-28,EFX,75.76,1.6237
2014-12-09,EFX,81.33,1.0997
2014-12-12,EFX,79.63,0.7773
2014-12-19,EFX,81.06,0.7432
2015-01-06,EFX,80.0,0.9152
2015-01-09,EFX,82.74,0.8116
2015-01-21,EFX,84.41,1.2821
2015-01-23,EFX,85.24,1.5728
2015-01-29,EFX,85.21,1.1863
2015-03-10,EFX,92.01,0.7423
2015-05-08,EFX,98.89,1.572
2015-05-22,EFX,100.27,0.8265
2015-06-09,EFX,98.13,1.1424
2015-06-19,EFX,99.71,0.7901
2015-07-15,EFX,98.63,1.0834
2015-07-17,EFX,98.55,1.036
2015-08-05,EFX,103.52,1.8398
2015-10-06,EFX,100.94,1.6103
2015-10-14,EFX,104.18,3.6697
2015-10-22,EFX,103.29,2.064
2015-11-19,EFX,109.88,1.6843
2015-11-20,EFX,110.22,1.9063
2015-12-15,EFX,109.24,1.5183
2015-12-30,EFX,112.77,1.9522
2016-01-06,EFX,109.23,1.5589
2016-01-14,EFX,103.46,4.803
2016-02-08,EFX,93.9,3.1379
2016-03-22,EFX,112.51,2.4084
2016-03-28,EFX,111.95,2.2622
2016-03-29,EFX,112.85,2.0514
2016-06-02,EFX,126.31,1.5274
2016-06-28,EFX,121.99,2.11
2016-08-03,EFX,130.37,1.9443
2016-09-26,EFX,131.31,1.3415
2016-09-29,EFX,133.33,1.0377
2016-10-27,EFX,123.17,1.963
2016-11-22,EFX,120.24,3.8519
2016-12-01,EFX,111.54,3.2326
2017-01-31,EFX,117.28,1.3213
2017-03-06,EFX,132.06,1.45
2017-03-07,EFX,131.37,1.4538
2017-03-08,EFX,131.81,1.4593
2017-03-17,EFX,136.12,1.4568
2017-03-20,EFX,135.7,1.4758
2017-05-08,EFX,137.23,1.4213
2017-05-18,EFX,135.27,1.1287
2017-06-01,EFX,137.89,0.9713
2017-07-11,EFX,138.93,0.8534
2017-07-12,EFX,139.8,0.9069
2017-07-14,EFX,139.77,0.9418
2017-07-19,EFX,142.72,1.5892
2017-08-16,EFX,143.0,1.5375
2017-08-22,EFX,142.22,1.8185
2017-08-29,EFX,140.8,1.0983
2017-08-30,EFX,141.42,1.0773
2017-09-14,EFX,118.33,14.5935
2017-09-21,EFX,98.25,19.9015
2017-10-17,EFX,108.58,2.3485
2017-10-30,EFX,109.01,0.8707
2018-01-11,EFX,121.49,1.4149
2018-01-22,EFX,125.0,1.4839
2013-03-07,EIX,50.17,1.5617
2013-03-28,EIX,50.32,0.2636
2013-06-07,EIX,47.61,1.1027
2013-06-13,EIX,46.75,0.634
2013-06-21,EIX,46.06,0.7504
2013-07-05,EIX,46.06,0.8226
2013-07-11,EIX,48.5,0.7499
2013-07-12,EIX,48.47,0.7828
2013-08-13,EIX,48.23,0.5811
2013-08-15,EIX,47.22,0.8046
2013-08-27,EIX,46.08,1.1549
2013-09-16,EIX,44.98,0.5808
2013-09-27,EIX,45.81,0.8026
2013-09-30,EIX,46.06,0.8024
2013-10-04,EIX,46.35,0.4977
2013-11-26,EIX,45.41,1.3675
2013-11-29,EIX,46.21,1.3774
2013-12-10,EIX,45.49,0.6382
2013-12-20,EIX,46.58,0.3745
2014-01-07,EIX,45.48,0.4149
2014-01-14,EIX,46.27,0.4837
2014-01-15,EIX,46.37,0.4653
2014-02-07,EIX,48.71,0.5354
2014-03-11,EIX,50.76,0.4694
2014-03-17,EIX,52.4,0.4879
2014-03-19,EIX,51.78,0.5318
2014-04-16,EIX,56.89,0.4511
2014-04-21,EIX,56.35,0.326
2014-04-24,EIX,56.74,0.3105
2014-05-22,EIX,54.36,0.9353
2014-06-06,EIX,56.06,0.983
2014-06-17,EIX,55.61,0.5858
2014-06-25,EIX,57.91,1.2105
2014-08-08,EIX,56.92,0.8443
2014-08-19,EIX,58.42,1.034
2014-09-04,EIX,58.99,0.5685
2014-10-02,EIX,56.3,0.8579
2014-10-10,EIX,57.72,0.6806
2014-10-16,EIX,58.39,1.1984
2014-10-28,EIX,61.76,1.3072
2014-12-09,EIX,64.75,0.9649
2014-12-12,EIX,64.0,0.8464
2014-12-19,EIX,64.8,0.5375
2015-01-06,EIX,65.6,1.3687
2015-01-09,EIX,67.38,1.0712
2015-01-21,EIX,68.46,1.0757
2015-01-23,EIX,68.39,0.9935
2015-01-29,EIX,69.05,0.6764
2015-03-10,EIX,62.07,1.2827
2015-05-08,EIX,60.67,0.7594
2015-05-22,EIX,60.74,0.6013
2015-06-09,EIX,57.26,1.4216
2015-06-19,EIX,58.61,0.7351
2015-07-15,EIX,58.11,1.0497
2015-07-17,EIX,58.54,1.0705
2015-08-05,EIX,59.86,0.8475
2015-10-06,EIX,63.04,0.8889
2015-10-14,EIX,63.82,0.7238
2015-10-22,EIX,66.09,0.9559
2015-11-19,EIX,60.3,0.6527
2015-11-20,EIX,60.58,0.6256
2015-12-15,EIX,59.63,0.4397
2015-12-30,EIX,60.3,0.6679
2016-01-06,EIX,58.58,0.787
2016-01-14,EIX,59.55,0.7571
2016-02-08,EIX,62.9,1.6985
2016-03-22,EIX,70.96,1.296
2016-03-28,EIX,71.33,0.7909
2016-03-29,EIX,72.11,0.744
2016-06-02,EIX,71.76,0.9551
2016-06-28,EIX,76.04,0.872
2016-08-03,EIX,75.98,0.508
2016-09-26,EIX,75.55,1.4864
2016-09-29,EIX,72.68,1.3932
2016-10-27,EIX,71.41,0.7747
2016-11-22,EIX,69.73,1.2244
2016-12-01,EIX,68.56,0.923
2017-01-31,EIX,72.88,0.3212
2017-03-06,EIX,79.35,1.7346
2017-03-07,EIX,79.25,1.6076
2017-03-08,EIX,78.12,1.3214
2017-03-17,EIX,79.6,0.6099
2017-03-20,EIX,78.8,0.5918
2017-05-08,EIX,79.6,0.6573
2017-05-18,EIX,77.96,0.696
2017-06-01,EIX,82.15,1.3862
2017-07-11,EIX,76.55,1.7439
2017-07-12,EIX,76.59,1.5525
2017-07-14,EIX,77.45,1.1401
2017-07-19,EIX,78.07,0.6452
2017-08-16,EIX,79.77,0.586
2017-08-22,EIX,80.1,0.4165
2017-08-29,EIX,80.45,0.5866
2017-08-30,EIX,80.3,0.5845
2017-09-14,EIX,81.03,0.503
2017-09-21,EIX,78.66,0.826
2017-10-17,EIX,77.6,0.6972
2017-10-30,EIX,79.59,0.8698
2018-01-11,EIX,62.32,0.8337
2018-01-22,EIX,62.14,0.8202
2013-03-07,EL,65.9,1.2984
2013-03-28,EL,64.03,1.1129
2013-06-07,EL,68.12,1.8458
2013-06-13,EL,68.05,1.492
2013-06-21,EL,65.79,1.3757
2013-07-05,EL,67.93,1.7112
2013-07-11,EL,68.06,1.1194
2013-07-12,EL,68.46,1.1966
2013-08-13,EL,66.45,0.6293
2013-08-15,EL,67.36,0.6999
2013-08-27,EL,65.64,0.776
2013-09-16,EL,71.11,2.1345
2013-09-27,EL,70.42,0.9246
2013-09-30,EL,69.9,0.7968
2013-10-04,EL,69.98,0.8746
2013-11-26,EL,75.07,1.5913
2013-11-29,EL,74.96,1.4457
2013-12-10,EL,73.6,0.811
2013-12-20,EL,74.35,0.6065
2014-01-07,EL,73.89,0.6562
2014-01-14,EL,73.74,0.6282
2014-01-15,EL,72.87,0.6901
2014-02-07,EL,66.5,1.9217
2014-03-11,EL,70.11,1.0066
2014-03-17,EL,69.95,0.8358
2014-03-19,EL,69.69,0.5383
2014-04-16,EL,72.09,1.5446
2014-04-21,EL,71.9,1.7449
2014-04-24,EL,72.09,1.885
2014-05-22,EL,74.91,0.4816
2014-06-06,EL,76.77,1.1101
2014-06-17,EL,75.25,0.4034
2014-06-25,EL,75.0,0.7602
2014-08-08,EL,74.2,0.9543
2014-08-19,EL,76.64,1.1605
2014-09-04,EL,76.65,0.345
2014-10-02,EL,73.7,0.4711
2014-10-10,EL,72.65,0.6176
2014-10-16,EL,71.78,1.2988
2014-10-28,EL,75.07,1.3545
2014-12-09,EL,74.64,0.7382
2014-12-12,EL,73.03,0.6394
2014-12-19,EL,76.25,1.0615
2015-01-06,EL,73.99,1.5069
2015-01-09,EL,74.9,1.2666
2015-01-21,EL,73.98,0.7016
2015-01-23,EL,73.7,0.5044
2015-01-29,EL,71.97,1.3529
2015-03-10,EL,81.27,0.6895
2015-05-08,EL,88.42,2.4983
2015-05-22,EL,90.22,0.9767
2015-06-09,EL,87.95,0.9097
2015-06-19,EL,88.32,0.5429
2015-07-15,EL,89.42,1.1516
2015-07-17,EL,88.68,1.2445
2015-08-05,EL,91.01,0.9867
2015-10-06,EL,83.08,1.9567
2015-10-14,EL,83.13,2.2163
2015-10-22,EL,84.59,0.6656
2015-11-19,EL,84.57,1.5776
2015-11-20,EL,84.4,1.4618
2015-12-15,EL,87.48,1.2366
2015-12-30,EL,89.03,1.5096
2016-01-06,EL,85.09,1.1619
2016-01-14,EL,84.28,2.5966
2016-02-08,EL,89.63,2.5193
2016-03-22,EL,93.18,0.936
2016-03-28,EL,93.6,0.8096
2016-03-29,EL,94.17,0.7207
2016-06-02,EL,93.2,0.9059
2016-06-28,EL,88.19,2.0512
2016-08-03,EL,93.84,0.5992
2016-09-26,EL,88.32,0.4652
2016-09-29,EL,86.87,0.6769
2016-10-27,EL,85.92,0.8087
2016-11-22,EL,77.73,1.1945
2016-12-01,EL,75.91,0.7124
2017-01-31,EL,81.21,1.1948
2017-03-06,EL,82.71,0.7162
2017-03-07,EL,82.77,0.7442
2017-03-08,EL,82.93,0.7622
2017-03-17,EL,85.96,1.3266
2017-03-20,EL,86.51,1.4264
2017-05-08,EL,92.61,2.6829
2017-05-18,EL,91.38,1.9995
2017-06-01,EL,94.56,0.95
2017-07-11,EL,93.86,1.1713
2017-07-12,EL,94.52,1.1385
2017-07-14,EL,95.31,0.9306
2017-07-19,EL,96.94,0.9114
2017-08-16,EL,101.07,1.6136
2017-08-22,EL,105.21,2.7445
2017-08-29,EL,105.7,2.8724
2017-08-30,EL,105.66,2.8749
2017-09-14,EL,110.01,1.4271
2017-09-21,EL,108.25,0.9272
2017-10-17,EL,110.51,1.3127
2017-10-30,EL,110.85,0.971
2018-01-11,EL,129.09,1.448
2018-01-22,EL,134.87,2.1046
2013-03-07,EMN,72.02,1.7185
2013-03-28,EMN,69.87,1.7397
2013-06-07,EMN,70.42,1.2418
2013-06-13,EMN,71.36,1.2336
2013-06-21,EMN,70.79,1.3109
2013-07-05,EMN,72.01,1.0034
2013-07-11,EMN,73.97,1.2762
2013-07-12,EMN,73.96,1.3835
2013-08-13,EMN,80.63,2.738
2013-08-15,EMN,78.31,1.907
2013-08-27,EMN,75.88,1.2867
2013-09-16,EMN,76.3,0.8259
2013-09-27,EMN,77.7,0.8612
2013-09-30,EMN,77.9,0.8628
2013-10-04,EMN,80.01,0.9319
2013-11-26,EMN,75.45,1.5098
2013-11-29,EMN,77.03,1.4565
2013-12-10,EMN,75.31,0.787
2013-12-20,EMN,75.93,0.9725
2014-01-07,EMN,79.45,2.3072
2014-01-14,EMN,79.29,0.718
2014-01-15,EMN,79.81,0.6342
2014-02-07,EMN,79.16,1.7081
2014-03-11,EMN,86.49,1.5593
2014-03-17,EMN,84.57,1.3661
2014-03-19,EMN,84.53,1.4886
2014-04-16,EMN,88.43,1.223
2014-04-21,EMN,87.65,1.4595
2014-04-24,EMN,87.31,1.672
2014-05-22,EMN,85.08,0.7219
2014-06-06,EMN,89.88,2.0119
2014-06-17,EMN,87.65,0.8399
2014-06-25,EMN,87.22,0.961
2014-08-08,EMN,79.86,4.3535
2014-08-19,EMN,81.56,1.0271
2014-09-04,EMN,82.57,0.6948
2014-10-02,EMN,78.57,1.9141
2014-10-10,EMN,74.58,2.7861
2014-10-16,EMN,74.34,3.2407
2014-10-28,EMN,76.55,2.0444
2014-12-09,EMN,79.46,2.8001
2014-12-12,EMN,72.56,4.448
2014-12-19,EMN,75.61,4.4856
2015-01-06,EMN,73.53,1.7018
2015-01-09,EMN,74.44,1.3157
2015-01-21,EMN,71.25,2.1822
2015-01-23,EMN,69.14,1.8588
2015-01-29,EMN,68.64,1.6545
2015-03-10,EMN,70.96,1.6105
2015-05-08,EMN,80.08,1.8191
2015-05-22,EMN,78.06,0.9136
2015-06-09,EMN,77.84,0.6681
2015-06-19,EMN,80.48,1.0305
2015-07-15,EMN,79.27,2.5191
2015-07-17,EMN,78.18,1.9584
